order_id,customer_email,quantity,unit_price,total,order_date,product_name
51056,user49056@mail.com,3,31.57,94.71,2026-02-04,Product 6
51057,user49057@mail.com,4,72.1,288.4,2026-02-04,Product 7
51058,user49058@mail.com,2,68.39,136.78,2026-02-04,Product 8
51059,user49059@mail.com,2,65.54,131.08,2026-02-04,Product 9
51060,user49060@mail.com,3,43.84,131.52,2026-02-04,Product 10
51061,user49061@mail.com,3,96.07,288.21,2026-02-04,Product 11
51063,user49063@mail.com,3,18.36,55.08,2026-02-04,Product 13
51064,user49064@mail.com,5,76.28,381.4,2026-02-04,Product 14
51065,user49065@mail.com,3,38.76,116.28,2026-02-04,Product 15
51066,user49066@mail.com,2,39.71,79.42,2026-02-04,Product 16
51069,user49069@mail.com,5,96.02,480.1,2026-02-04,Product 19
51070,user49070@mail.com,3,83.68,251.04,2026-02-04,Product 20
51071,user49071@mail.com,5,93.17,465.85,2026-02-04,Product 21
51072,user49072@mail.com,3,93.77,281.31,2026-02-04,Product 22
51073,user49073@mail.com,5,10.14,50.7,2026-02-04,Product 23
51074,user49074@mail.com,3,66.19,198.57,2026-02-04,Product 24
51075,user49075@mail.com,3,93.71,281.13,2026-02-04,Product 25
51076,user49076@mail.com,1,59.63,59.63,2026-02-04,Product 26
51077,user49077@mail.com,2,71.22,142.44,2026-02-04,Product 27
51078,user49078@mail.com,4,49.31,197.24,2026-02-04,Product 28
51081,user49081@mail.com,3,18.29,54.87,2026-02-04,Product 1
51083,user49083@mail.com,5,17.1,85.5,2026-02-04,Product 3
51084,user49084@mail.com,1,22.74,22.74,2026-02-04,Product 4
51085,user49085@mail.com,4,24.17,96.68,2026-02-04,Product 5
51086,user49086@mail.com,4,10.45,41.8,2026-02-04,Product 6
51087,user49087@mail.com,4,83.27,333.08,2026-02-04,Product 7
51088,user49088@mail.com,3,90.32,270.96,2026-02-04,Product 8
51089,user49089@mail.com,5,13.61,68.05,2026-02-04,Product 9
51090,user49090@mail.com,5,30.97,154.85,2026-02-04,Product 10
51091,user49091@mail.com,5,40.7,203.5,2026-02-04,Product 11
51092,user49092@mail.com,3,81.84,245.52,2026-02-04,Product 12
51093,user49093@mail.com,4,30.99,123.96,2026-02-04,Product 13
51094,user49094@mail.com,4,45.93,183.72,2026-02-04,Product 14
51095,user49095@mail.com,3,97.64,292.92,2026-02-04,Product 15
51096,user49096@mail.com,2,84.5,169.0,2026-02-04,Product 16
51097,user49097@mail.com,3,18.97,56.91,2026-02-04,Product 17
51098,user49098@mail.com,3,38.76,116.28,2026-02-04,Product 18
51099,user49099@mail.com,4,61.93,247.72,2026-02-04,Product 19
51100,user49100@mail.com,5,71.46,357.3,2026-02-04,Product 20
51101,user49101@mail.com,4,68.02,272.08,2026-02-04,Product 21
51102,user49102@mail.com,2,17.6,35.2,2026-02-04,Product 22
51103,user49103@mail.com,1,99.39,99.39,2026-02-04,Product 23
51105,user49105@mail.com,3,25.82,77.46,2026-02-04,Product 25
51106,user49106@mail.com,1,31.77,31.77,2026-02-04,Product 26
51107,user49107@mail.com,5,46.96,234.8,2026-02-04,Product 27
51108,user49108@mail.com,4,38.88,155.52,2026-02-04,Product 28
51109,user49109@mail.com,2,56.08,112.16,2026-02-04,Product 29
51110,user49110@mail.com,2,91.97,183.94,2026-02-04,Product 0
51111,user49111@mail.com,2,13.64,27.28,2026-02-04,Product 1
51112,user49112@mail.com,4,44.82,179.28,2026-02-04,Product 2
51113,user49113@mail.com,5,98.73,493.65,2026-02-04,Product 3
51116,user49116@mail.com,5,45.28,226.4,2026-02-04,Product 6
51117,user49117@mail.com,5,91.92,459.6,2026-02-04,Product 7
51118,user49118@mail.com,5,67.33,336.65,2026-02-04,Product 8
51119,user49119@mail.com,2,90.39,180.78,2026-02-04,Product 9
51120,user49120@mail.com,5,67.12,335.6,2026-02-04,Product 10
51121,user49121@mail.com,2,90.12,180.24,2026-02-04,Product 11
51122,user49122@mail.com,1,91.37,91.37,2026-02-04,Product 12
51123,user49123@mail.com,1,36.96,36.96,2026-02-04,Product 13
51124,user49124@mail.com,1,85.49,85.49,2026-02-04,Product 14
51125,user49125@mail.com,1,85.6,85.6,2026-02-04,Product 15
51126,user49126@mail.com,5,73.46,367.3,2026-02-04,Product 16
51127,user49127@mail.com,5,31.7,158.5,2026-02-04,Product 17
51128,user49128@mail.com,2,19.71,39.42,2026-02-04,Product 18
51129,user49129@mail.com,1,65.62,65.62,2026-02-04,Product 19
51130,user49130@mail.com,3,68.85,206.55,2026-02-04,Product 20
51132,user49132@mail.com,4,45.83,183.32,2026-02-04,Product 22
51133,user49133@mail.com,3,75.04,225.12,2026-02-04,Product 23
51134,user49134@mail.com,4,89.12,356.48,2026-02-04,Product 24
51135,user49135@mail.com,3,81.89,245.67,2026-02-04,Product 25
51136,user49136@mail.com,2,46.39,92.78,2026-02-04,Product 26
51137,user49137@mail.com,5,31.55,157.75,2026-02-04,Product 27
51139,user49139@mail.com,3,78.23,234.69,2026-02-04,Product 29
51140,user49140@mail.com,1,44.63,44.63,2026-02-04,Product 0
51141,user49141@mail.com,2,55.17,110.34,2026-02-04,Product 1
51142,user49142@mail.com,3,98.41,295.23,2026-02-04,Product 2
51143,user49143@mail.com,1,10.43,10.43,2026-02-04,Product 3
51144,user49144@mail.com,5,34.8,174.0,2026-02-04,Product 4
51147,user49147@mail.com,4,94.39,377.56,2026-02-04,Product 7
51149,user49149@mail.com,1,74.05,74.05,2026-02-04,Product 9
51150,user49150@mail.com,1,74.24,74.24,2026-02-04,Product 10
51151,user49151@mail.com,2,10.42,20.84,2026-02-04,Product 11
51152,user49152@mail.com,1,36.75,36.75,2026-02-04,Product 12
51154,user49154@mail.com,4,56.78,227.12,2026-02-04,Product 14
51155,user49155@mail.com,5,49.95,249.75,2026-02-04,Product 15
51157,user49157@mail.com,3,87.64,262.92,2026-02-04,Product 17
51158,user49158@mail.com,5,97.26,486.3,2026-02-04,Product 18
51160,user49160@mail.com,1,72.2,72.2,2026-02-04,Product 20
51161,user49161@mail.com,3,76.27,228.81,2026-02-04,Product 21
51162,user49162@mail.com,1,76.36,76.36,2026-02-04,Product 22
51163,user49163@mail.com,2,81.97,163.94,2026-02-04,Product 23
51164,user49164@mail.com,5,15.03,75.15,2026-02-04,Product 24
51165,user49165@mail.com,3,16.73,50.19,2026-02-04,Product 25
51166,user49166@mail.com,5,18.76,93.8,2026-02-04,Product 26
51167,user49167@mail.com,3,92.01,276.03,2026-02-04,Product 27
51168,user49168@mail.com,2,65.96,131.92,2026-02-04,Product 28
51169,user49169@mail.com,2,50.98,101.96,2026-02-04,Product 29
51170,user49170@mail.com,2,79.32,158.64,2026-02-04,Product 0
51171,user49171@mail.com,1,29.81,29.81,2026-02-04,Product 1
51172,user49172@mail.com,4,82.45,329.8,2026-02-04,Product 2
51173,user49173@mail.com,5,41.13,205.65,2026-02-04,Product 3
51174,user49174@mail.com,3,67.1,201.3,2026-02-04,Product 4
51175,user49175@mail.com,5,98.87,494.35,2026-02-04,Product 5
51176,user49176@mail.com,4,16.47,65.88,2026-02-04,Product 6
51177,user49177@mail.com,1,96.17,96.17,2026-02-04,Product 7
51178,user49178@mail.com,1,79.1,79.1,2026-02-04,Product 8
51179,user49179@mail.com,4,50.09,200.36,2026-02-04,Product 9
51180,user49180@mail.com,3,19.23,57.69,2026-02-04,Product 10
51181,user49181@mail.com,4,20.05,80.2,2026-02-04,Product 11
51182,user49182@mail.com,1,62.42,62.42,2026-02-04,Product 12
51183,user49183@mail.com,1,57.29,57.29,2026-02-04,Product 13
51184,user49184@mail.com,5,58.19,290.95,2026-02-04,Product 14
51185,user49185@mail.com,3,35.02,105.06,2026-02-04,Product 15
51186,user49186@mail.com,3,18.26,54.78,2026-02-04,Product 16
51187,user49187@mail.com,1,81.95,81.95,2026-02-04,Product 17
51188,user49188@mail.com,4,29.96,119.84,2026-02-04,Product 18
51189,user49189@mail.com,1,68.09,68.09,2026-02-04,Product 19
51191,user49191@mail.com,4,67.06,268.24,2026-02-04,Product 21
51192,user49192@mail.com,1,79.25,79.25,2026-02-04,Product 22
51193,user49193@mail.com,3,27.46,82.38,2026-02-04,Product 23
51194,user49194@mail.com,5,11.24,56.2,2026-02-04,Product 24
51195,user49195@mail.com,1,35.12,35.12,2026-02-04,Product 25
51196,user49196@mail.com,1,96.52,96.52,2026-02-04,Product 26
51197,user49197@mail.com,2,26.48,52.96,2026-02-04,Product 27
51198,user49198@mail.com,4,52.6,210.4,2026-02-04,Product 28
51199,user49199@mail.com,2,43.61,87.22,2026-02-04,Product 29
51200,user49200@mail.com,3,37.86,113.58,2026-02-04,Product 0
51202,user49202@mail.com,5,74.95,374.75,2026-02-04,Product 2
51203,user49203@mail.com,4,80.21,320.84,2026-02-04,Product 3
51204,user49204@mail.com,1,40.53,40.53,2026-02-04,Product 4
51205,user49205@mail.com,1,42.33,42.33,2026-02-04,Product 5
51206,user49206@mail.com,1,59.25,59.25,2026-02-04,Product 6
51207,user49207@mail.com,4,10.34,41.36,2026-02-04,Product 7
51208,user49208@mail.com,1,95.84,95.84,2026-02-04,Product 8
51209,user49209@mail.com,1,31.1,31.1,2026-02-04,Product 9
51210,user49210@mail.com,2,25.51,51.02,2026-02-04,Product 10
51211,user49211@mail.com,1,67.36,67.36,2026-02-04,Product 11
51212,user49212@mail.com,2,86.33,172.66,2026-02-04,Product 12
51213,user49213@mail.com,3,67.78,203.34,2026-02-04,Product 13
51214,user49214@mail.com,4,66.63,266.52,2026-02-04,Product 14
51215,user49215@mail.com,2,53.95,107.9,2026-02-04,Product 15
51217,user49217@mail.com,4,97.05,388.2,2026-02-04,Product 17
51218,user49218@mail.com,5,63.57,317.85,2026-02-04,Product 18
51219,user49219@mail.com,2,17.1,34.2,2026-02-04,Product 19
51220,user49220@mail.com,1,19.08,19.08,2026-02-04,Product 20
51221,user49221@mail.com,5,47.73,238.65,2026-02-04,Product 21
51222,user49222@mail.com,2,54.3,108.6,2026-02-04,Product 22
51223,user49223@mail.com,2,67.65,135.3,2026-02-04,Product 23
51224,user49224@mail.com,3,99.4,298.2,2026-02-04,Product 24
51225,user49225@mail.com,1,73.7,73.7,2026-02-04,Product 25
51226,user49226@mail.com,3,88.6,265.8,2026-02-04,Product 26
51227,user49227@mail.com,4,94.85,379.4,2026-02-04,Product 27
51228,user49228@mail.com,1,27.61,27.61,2026-02-04,Product 28
51229,user49229@mail.com,3,40.03,120.09,2026-02-04,Product 29
51231,user49231@mail.com,1,68.77,68.77,2026-02-04,Product 1
51232,user49232@mail.com,2,48.09,96.18,2026-02-04,Product 2
51233,user49233@mail.com,4,86.87,347.48,2026-02-04,Product 3
51234,user49234@mail.com,5,98.28,491.4,2026-02-04,Product 4
51235,user49235@mail.com,5,45.86,229.3,2026-02-04,Product 5
51236,user49236@mail.com,5,41.27,206.35,2026-02-04,Product 6
51237,user49237@mail.com,4,35.94,143.76,2026-02-04,Product 7
51238,user49238@mail.com,1,60.51,60.51,2026-02-04,Product 8
51239,user49239@mail.com,1,65.1,65.1,2026-02-04,Product 9
51240,user49240@mail.com,1,26.38,26.38,2026-02-04,Product 10
51241,user49241@mail.com,5,35.38,176.9,2026-02-04,Product 11
51242,user49242@mail.com,2,20.86,41.72,2026-02-04,Product 12
51243,user49243@mail.com,3,91.4,274.2,2026-02-04,Product 13
51244,user49244@mail.com,5,68.36,341.8,2026-02-04,Product 14
51245,user49245@mail.com,4,60.04,240.16,2026-02-04,Product 15
51246,user49246@mail.com,1,93.14,93.14,2026-02-04,Product 16
51247,user49247@mail.com,3,98.44,295.32,2026-02-04,Product 17
51248,user49248@mail.com,1,12.24,12.24,2026-02-04,Product 18
51249,user49249@mail.com,1,81.12,81.12,2026-02-04,Product 19
51250,user49250@mail.com,1,58.49,58.49,2026-02-04,Product 20
51251,user49251@mail.com,2,10.22,20.44,2026-02-04,Product 21
51252,user49252@mail.com,3,48.67,146.01,2026-02-04,Product 22
51253,user49253@mail.com,5,79.65,398.25,2026-02-04,Product 23
51254,user49254@mail.com,2,76.85,153.7,2026-02-04,Product 24
51255,user49255@mail.com,4,93.47,373.88,2026-02-04,Product 25
51256,user49256@mail.com,4,65.93,263.72,2026-02-04,Product 26
51258,user49258@mail.com,3,75.36,226.08,2026-02-04,Product 28
51259,user49259@mail.com,5,98.31,491.55,2026-02-04,Product 29
51260,user49260@mail.com,2,89.68,179.36,2026-02-04,Product 0
51261,user49261@mail.com,3,10.19,30.57,2026-02-04,Product 1
51262,user49262@mail.com,4,48.85,195.4,2026-02-04,Product 2
51263,user49263@mail.com,3,28.72,86.16,2026-02-04,Product 3
51264,user49264@mail.com,3,54.41,163.23,2026-02-04,Product 4
51265,user49265@mail.com,3,45.26,135.78,2026-02-04,Product 5
51266,user49266@mail.com,5,60.59,302.95,2026-02-04,Product 6
51267,user49267@mail.com,1,84.33,84.33,2026-02-04,Product 7
51269,user49269@mail.com,3,42.21,126.63,2026-02-04,Product 9
51270,user49270@mail.com,3,40.43,121.29,2026-02-04,Product 10
51271,user49271@mail.com,5,28.9,144.5,2026-02-04,Product 11
51272,user49272@mail.com,2,56.39,112.78,2026-02-04,Product 12
51273,user49273@mail.com,2,82.99,165.98,2026-02-04,Product 13
51274,user49274@mail.com,4,10.09,40.36,2026-02-04,Product 14
51275,user49275@mail.com,2,73.77,147.54,2026-02-04,Product 15
51276,user49276@mail.com,2,55.63,111.26,2026-02-04,Product 16
51278,user49278@mail.com,1,55.98,55.98,2026-02-04,Product 18
51279,user49279@mail.com,3,89.09,267.27,2026-02-04,Product 19
51280,user49280@mail.com,5,76.54,382.7,2026-02-04,Product 20
51281,user49281@mail.com,2,53.7,107.4,2026-02-04,Product 21
51282,user49282@mail.com,1,36.86,36.86,2026-02-04,Product 22
51283,user49283@mail.com,3,97.7,293.1,2026-02-04,Product 23
51284,user49284@mail.com,4,28.81,115.24,2026-02-04,Product 24
51286,user49286@mail.com,5,71.58,357.9,2026-02-04,Product 26
51287,user49287@mail.com,5,46.95,234.75,2026-02-04,Product 27
51288,user49288@mail.com,3,74.65,223.95,2026-02-04,Product 28
51290,user49290@mail.com,1,31.69,31.69,2026-02-04,Product 0
51291,user49291@mail.com,2,74.73,149.46,2026-02-04,Product 1
51293,user49293@mail.com,4,91.55,366.2,2026-02-04,Product 3
51294,user49294@mail.com,5,63.78,318.9,2026-02-04,Product 4
51295,user49295@mail.com,3,16.4,49.2,2026-02-04,Product 5
51296,user49296@mail.com,5,79.18,395.9,2026-02-04,Product 6
51297,user49297@mail.com,5,49.38,246.9,2026-02-04,Product 7
51298,user49298@mail.com,4,36.67,146.68,2026-02-04,Product 8
51299,user49299@mail.com,5,57.82,289.1,2026-02-04,Product 9
51300,user49300@mail.com,5,77.6,388.0,2026-02-04,Product 10
51301,user49301@mail.com,4,91.98,367.92,2026-02-04,Product 11
51302,user49302@mail.com,4,38.84,155.36,2026-02-04,Product 12
51303,user49303@mail.com,1,72.49,72.49,2026-02-04,Product 13
51304,user49304@mail.com,5,40.71,203.55,2026-02-04,Product 14
51305,user49305@mail.com,2,11.2,22.4,2026-02-04,Product 15
51306,user49306@mail.com,2,96.65,193.3,2026-02-04,Product 16
51307,user49307@mail.com,2,36.82,73.64,2026-02-04,Product 17
51308,user49308@mail.com,4,51.8,207.2,2026-02-04,Product 18
51309,user49309@mail.com,5,68.42,342.1,2026-02-04,Product 19
51311,user49311@mail.com,5,84.04,420.2,2026-02-04,Product 21
51312,user49312@mail.com,2,44.37,88.74,2026-02-04,Product 22
51313,user49313@mail.com,3,73.68,221.04,2026-02-04,Product 23
51314,user49314@mail.com,2,65.37,130.74,2026-02-04,Product 24
51315,user49315@mail.com,4,98.67,394.68,2026-02-04,Product 25
51316,user49316@mail.com,5,76.57,382.85,2026-02-04,Product 26
51317,user49317@mail.com,4,95.03,380.12,2026-02-04,Product 27
51318,user49318@mail.com,1,35.51,35.51,2026-02-04,Product 28
51319,user49319@mail.com,5,51.04,255.2,2026-02-04,Product 29
51320,user49320@mail.com,5,57.64,288.2,2026-02-04,Product 0
51321,user49321@mail.com,5,86.34,431.7,2026-02-04,Product 1
51322,user49322@mail.com,3,48.22,144.66,2026-02-04,Product 2
51323,user49323@mail.com,5,60.14,300.7,2026-02-04,Product 3
51324,user49324@mail.com,3,22.35,67.05,2026-02-04,Product 4
51325,user49325@mail.com,5,27.32,136.6,2026-02-04,Product 5
51326,user49326@mail.com,2,45.17,90.34,2026-02-04,Product 6
51327,user49327@mail.com,1,14.54,14.54,2026-02-04,Product 7
51328,user49328@mail.com,5,16.87,84.35,2026-02-04,Product 8
51329,user49329@mail.com,4,73.38,293.52,2026-02-04,Product 9
51330,user49330@mail.com,2,16.39,32.78,2026-02-04,Product 10
51331,user49331@mail.com,4,10.17,40.68,2026-02-04,Product 11
51332,user49332@mail.com,4,15.63,62.52,2026-02-04,Product 12
51333,user49333@mail.com,3,67.49,202.47,2026-02-04,Product 13
51335,user49335@mail.com,4,83.33,333.32,2026-02-04,Product 15
51336,user49336@mail.com,2,28.5,57.0,2026-02-04,Product 16
51337,user49337@mail.com,1,63.04,63.04,2026-02-04,Product 17
51338,user49338@mail.com,2,82.62,165.24,2026-02-04,Product 18
51339,user49339@mail.com,4,74.68,298.72,2026-02-04,Product 19
51340,user49340@mail.com,1,38.63,38.63,2026-02-04,Product 20
51341,user49341@mail.com,5,65.61,328.05,2026-02-04,Product 21
51342,user49342@mail.com,4,75.86,303.44,2026-02-04,Product 22
51343,user49343@mail.com,4,83.72,334.88,2026-02-04,Product 23
51344,user49344@mail.com,3,98.97,296.91,2026-02-04,Product 24
51345,user49345@mail.com,2,45.96,91.92,2026-02-04,Product 25
51346,user49346@mail.com,5,12.73,63.65,2026-02-04,Product 26
51347,user49347@mail.com,1,57.11,57.11,2026-02-04,Product 27
51348,user49348@mail.com,4,38.95,155.8,2026-02-04,Product 28
51349,user49349@mail.com,4,37.18,148.72,2026-02-04,Product 29
51350,user49350@mail.com,5,71.5,357.5,2026-02-04,Product 0
51351,user49351@mail.com,4,13.91,55.64,2026-02-04,Product 1
51352,user49352@mail.com,2,58.74,117.48,2026-02-04,Product 2
51354,user49354@mail.com,5,75.36,376.8,2026-02-04,Product 4
51355,user49355@mail.com,5,96.63,483.15,2026-02-04,Product 5
51356,user49356@mail.com,3,10.79,32.37,2026-02-04,Product 6
51357,user49357@mail.com,1,57.12,57.12,2026-02-04,Product 7
51358,user49358@mail.com,5,88.66,443.3,2026-02-04,Product 8
51359,user49359@mail.com,4,28.35,113.4,2026-02-04,Product 9
51360,user49360@mail.com,1,97.85,97.85,2026-02-04,Product 10
51361,user49361@mail.com,2,27.12,54.24,2026-02-04,Product 11
51362,user49362@mail.com,5,67.34,336.7,2026-02-04,Product 12
51363,user49363@mail.com,2,16.72,33.44,2026-02-04,Product 13
51364,user49364@mail.com,5,56.72,283.6,2026-02-04,Product 14
51365,user49365@mail.com,4,32.55,130.2,2026-02-04,Product 15
51366,user49366@mail.com,3,38.0,114.0,2026-02-04,Product 16
51367,user49367@mail.com,4,43.31,173.24,2026-02-04,Product 17
51368,user49368@mail.com,2,31.01,62.02,2026-02-04,Product 18
51369,user49369@mail.com,1,88.02,88.02,2026-02-04,Product 19
51370,user49370@mail.com,2,23.69,47.38,2026-02-04,Product 20
51371,user49371@mail.com,3,48.71,146.13,2026-02-04,Product 21
51372,user49372@mail.com,5,98.32,491.6,2026-02-04,Product 22
51373,user49373@mail.com,5,62.91,314.55,2026-02-04,Product 23
51374,user49374@mail.com,2,66.82,133.64,2026-02-04,Product 24
51375,user49375@mail.com,1,75.63,75.63,2026-02-04,Product 25
51379,user49379@mail.com,3,85.38,256.14,2026-02-04,Product 29
51380,user49380@mail.com,1,28.43,28.43,2026-02-04,Product 0
51381,user49381@mail.com,5,46.42,232.1,2026-02-04,Product 1
51382,user49382@mail.com,4,70.13,280.52,2026-02-04,Product 2
51383,user49383@mail.com,2,32.02,64.04,2026-02-04,Product 3
51384,user49384@mail.com,5,41.92,209.6,2026-02-04,Product 4
51385,user49385@mail.com,2,56.12,112.24,2026-02-04,Product 5
51386,user49386@mail.com,5,31.71,158.55,2026-02-04,Product 6
51387,user49387@mail.com,3,78.47,235.41,2026-02-04,Product 7
51388,user49388@mail.com,1,75.56,75.56,2026-02-04,Product 8
51389,user49389@mail.com,4,92.99,371.96,2026-02-04,Product 9
51390,user49390@mail.com,3,15.91,47.73,2026-02-04,Product 10
51391,user49391@mail.com,1,91.0,91.0,2026-02-04,Product 11
51392,user49392@mail.com,3,11.43,34.29,2026-02-04,Product 12
51393,user49393@mail.com,2,84.16,168.32,2026-02-04,Product 13
51394,user49394@mail.com,5,33.12,165.6,2026-02-04,Product 14
51395,user49395@mail.com,3,68.75,206.25,2026-02-04,Product 15
51396,user49396@mail.com,1,70.23,70.23,2026-02-04,Product 16
51397,user49397@mail.com,5,44.74,223.7,2026-02-04,Product 17
51398,user49398@mail.com,2,28.61,57.22,2026-02-04,Product 18
51399,user49399@mail.com,2,13.28,26.56,2026-02-04,Product 19
51400,user49400@mail.com,4,62.15,248.6,2026-02-04,Product 20
51402,user49402@mail.com,2,43.72,87.44,2026-02-04,Product 22
51403,user49403@mail.com,3,27.16,81.48,2026-02-04,Product 23
51404,user49404@mail.com,2,24.6,49.2,2026-02-04,Product 24
51405,user49405@mail.com,2,33.9,67.8,2026-02-04,Product 25
51406,user49406@mail.com,2,81.99,163.98,2026-02-04,Product 26
51408,user49408@mail.com,1,49.11,49.11,2026-02-04,Product 28
51409,user49409@mail.com,2,68.65,137.3,2026-02-04,Product 29
51410,user49410@mail.com,1,86.26,86.26,2026-02-04,Product 0
51411,user49411@mail.com,5,56.08,280.4,2026-02-04,Product 1
51412,user49412@mail.com,1,71.22,71.22,2026-02-04,Product 2
51413,user49413@mail.com,5,55.95,279.75,2026-02-04,Product 3
51414,user49414@mail.com,4,78.17,312.68,2026-02-04,Product 4
51415,user49415@mail.com,5,80.7,403.5,2026-02-04,Product 5
51417,user49417@mail.com,3,76.23,228.69,2026-02-04,Product 7
51418,user49418@mail.com,4,82.8,331.2,2026-02-04,Product 8
51419,user49419@mail.com,2,82.07,164.14,2026-02-04,Product 9
51420,user49420@mail.com,4,87.73,350.92,2026-02-04,Product 10
